hour,scenario_id,probability,wind_id,forecast_mw,production_mw,production_pu,lower_bound_mw,upper_bound_mw,source,notes
18,28,0.01,W3,,78.24308882951996,0.7824308882951996,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
19,28,0.01,W3,,86.48206099585211,0.8648206099585211,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
20,28,0.01,W3,,78.50635171475699,0.7850635171475698,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
21,28,0.01,W3,,77.45294198849236,0.7745294198849235,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
22,28,0.01,W3,,100.6893652836228,1.006893652836228,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
23,28,0.01,W3,,95.19470755429454,0.9519470755429453,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
24,28,0.01,W3,,97.83810180358797,0.9783810180358797,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
1,29,0.01,W3,,79.94486722844874,0.7994486722844875,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
2,29,0.01,W3,,98.49066503489547,0.9849066503489547,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
3,29,0.01,W3,,84.79884476717574,0.8479884476717574,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
4,29,0.01,W3,,100.88158008911411,1.0088158008911412,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
5,29,0.01,W3,,105.86235456852778,1.0586235456852777,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
6,29,0.01,W3,,109.12865974639324,1.0912865974639323,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
7,29,0.01,W3,,106.40274493389586,1.0640274493389585,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
8,29,0.01,W3,,113.48411345925986,1.1348411345925986,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
9,29,0.01,W3,,126.33490047400832,1.2633490047400833,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
10,29,0.01,W3,,127.95034645863137,1.2795034645863137,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
11,29,0.01,W3,,146.10037300601653,1.4610037300601653,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
12,29,0.01,W3,,146.84551200531033,1.4684551200531033,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
13,29,0.01,W3,,137.81611060061297,1.3781611060061296,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
14,29,0.01,W3,,122.19520967013953,1.2219520967013953,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
15,29,0.01,W3,,100.00824560979525,1.0000824560979524,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
16,29,0.01,W3,,74.37328411900538,0.7437328411900538,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
17,29,0.01,W3,,85.51082816123105,0.8551082816123105,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
18,29,0.01,W3,,69.69100403582797,0.6969100403582797,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
19,29,0.01,W3,,74.42212691690645,0.7442212691690645,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
20,29,0.01,W3,,69.170373537987,0.6917037353798701,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
21,29,0.01,W3,,76.78024343990313,0.7678024343990313,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
22,29,0.01,W3,,80.20794742865614,0.8020794742865615,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
23,29,0.01,W3,,94.36894096903094,0.9436894096903095,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
24,29,0.01,W3,,89.42084686716007,0.8942084686716006,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
1,30,0.01,W3,,53.756590311430536,0.5375659031143054,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
2,30,0.01,W3,,71.47861096886105,0.7147861096886104,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
3,30,0.01,W3,,57.429846389168425,0.5742984638916843,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
4,30,0.01,W3,,70.21579984661487,0.7021579984661487,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
5,30,0.01,W3,,60.51023885706368,0.6051023885706368,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
6,30,0.01,W3,,80.72873651605563,0.8072873651605563,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
7,30,0.01,W3,,90.20476095152632,0.9020476095152632,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
8,30,0.01,W3,,88.95398494665207,0.8895398494665208,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
9,30,0.01,W3,,97.2016019471341,0.972016019471341,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
10,30,0.01,W3,,92.64045185842916,0.9264045185842916,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
11,30,0.01,W3,,110.89669754168227,1.1089669754168228,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
12,30,0.01,W3,,110.4352067899936,1.104352067899936,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
13,30,0.01,W3,,93.07403035429317,0.9307403035429317,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
14,30,0.01,W3,,102.35215013141202,1.0235215013141201,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
15,30,0.01,W3,,60.749214099463714,0.6074921409946371,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
16,30,0.01,W3,,69.2535232684261,0.692535232684261,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
17,30,0.01,W3,,61.97284224917605,0.6197284224917605,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
18,30,0.01,W3,,62.929414353429976,0.6292941435342998,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
19,30,0.01,W3,,45.076405436577154,0.45076405436577155,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
20,30,0.01,W3,,50.64142396187712,0.5064142396187712,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
21,30,0.01,W3,,50.10446247271851,0.5010446247271851,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
22,30,0.01,W3,,48.42141026716223,0.4842141026716223,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
23,30,0.01,W3,,54.33865753202798,0.5433865753202798,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
24,30,0.01,W3,,65.48182187505161,0.654818218750516,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
1,31,0.02,W3,,82.8258549015571,0.8282585490155709,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
2,31,0.02,W3,,83.91285266730029,0.8391285266730029,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
3,31,0.02,W3,,88.08722564704796,0.8808722564704796,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
4,31,0.02,W3,,84.17107615800967,0.8417107615800967,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
5,31,0.02,W3,,82.89372159413668,0.8289372159413668,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
6,31,0.02,W3,,114.87664077099927,1.1487664077099928,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
7,31,0.02,W3,,108.22911419123808,1.0822911419123808,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
8,31,0.02,W3,,127.19883826741643,1.2719883826741643,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
9,31,0.02,W3,,137.06121315985337,1.3706121315985336,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
10,31,0.02,W3,,124.03326966957341,1.2403326966957342,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
11,31,0.02,W3,,122.98076243465958,1.2298076243465959,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
12,31,0.02,W3,,139.26817834857025,1.3926817834857024,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
13,31,0.02,W3,,151.639528869859,1.5163952886985899,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
14,31,0.02,W3,,124.16725995463223,1.2416725995463223,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
15,31,0.02,W3,,109.8789370180701,1.098789370180701,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
16,31,0.02,W3,,102.24481607142823,1.0224481607142824,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
17,31,0.02,W3,,94.54688839162013,0.9454688839162013,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
18,31,0.02,W3,,77.48524099242884,0.7748524099242884,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
19,31,0.02,W3,,59.890785627767755,0.5989078562776775,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
20,31,0.02,W3,,62.073126669648616,0.6207312666964862,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
21,31,0.02,W3,,65.63942252510479,0.656394225251048,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
22,31,0.02,W3,,72.33578287961181,0.7233578287961181,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
23,31,0.02,W3,,62.23456892150142,0.6223456892150142,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
